"article_id","score"
1,0.0512913683982543
4,0.0418077941608582
7,0.0777404972871501
8,0.0630020179099055
9,0.0649837546616693
13,0.0903836067673053
17,0.0577762431576258
19,0.0874516618106397
20,0.051700594604817
23,0.059173445314681
25,0.0410004115928462
35,0.107264056669839
37,0.0601981956335399
40,0.0381449689227168
42,0.0625866013707144
43,0.0538905121074421
47,0.070923627728822
49,0.0529229325537836
50,0.0522354636759203
58,0.0625580703007442
63,0.0494710060043624
65,0.0526168524242077
68,0.0185158965159065
69,0.0478424311533604
74,0.107392129631435
87,0.130975127404762
88,0.0944089344951371
96,0.0527220214005793
97,0.132291923480873
101,0.226154740427349
105,0.0535553458612411
108,0.110010012320282
112,0.0565735395221209
113,0.29168517647883
114,0.305655585825618
115,0.116294119978701
116,0.126262628978724
118,0.128546250237827
121,0.0980369610253971
122,0.0902430995391588
125,0.0400082366976617
128,0.111246665936466
135,0.13941037946257
137,0.172862888526064
138,0.428212130340287
141,0.130274851940613
143,0.0837804834082652
146,0.323408991593256
147,0.0468117494386499
150,0.0459336062749464
156,0.0606242219407149
161,0.0758695454878045
167,0.0580481697287251
168,0.119398046774631
171,0.125020578335141
175,0.0840907594014971
176,0.033697365239876
177,0.294261165245442
186,0.115780781660275
189,0.121746679502433
190,0.133600253781599
194,0.0931078174103311
196,0.103356061694593
198,0.0999437830272904
201,0.0789395265931658
204,0.0558929816893732
207,0.207042156277543
223,0.116231988072045
229,0.0998410307350669
234,0.0981552394364645
236,0.121380976987238
238,0.119147287355882
241,0.0865448379952293
251,0.126930932625948
252,0.147585407131936
257,0.119475024778059
271,0.180439693848497
272,0.0864430908246411
273,0.0678235914791447
275,0.106509763941338
278,0.132152716701111
281,0.128873900024782
283,0.136519192556996
296,0.0757232628748259
299,0.186285130561432
301,0.0348212585737426
306,0.136552217283359
309,0.13735385621563
312,0.103032883362768
317,0.140011353643829
318,0.205979325024762
323,0.200399863051129
327,0.213343983013554
329,0.254062261501668
332,0.114283990214569
