"article_id","score"
1,0.212627770364091
4,0.117090476190476
7,0.0918095238095238
8,0.11904079596134
9,0.256488313150033
13,0.366522222222222
17,0.257361904761905
19,0.266960317460318
20,0.0992428571428571
23,0.0769094673442499
25,0.207207613666936
35,0.214920274170274
37,0.170509523809524
40,0.23206218487395
42,0.260173890162126
43,0.0838238095238095
47,0.103049816849817
49,0.100605431338421
50,0.0378818181818182
58,0.219233333333333
63,0.0581904761904762
65,0.0353265102470541
68,0.113102015838189
69,0.220832967032967
74,0.309793174603175
87,0.2275
88,0.2092
96,0.173179212290977
97,0.379495238095238
101,0.264640692640693
105,0.135309216205121
108,0.207147619047619
112,0.119276348635671
113,0.245806046464123
114,0.376177380952381
115,0.126990476190476
116,0.281031774831023
118,0.269590476190476
121,0.17267485380117
122,0.206038946492576
125,0.146320156926407
128,0.245065413533835
135,0.12927619047619
137,0.238676190476191
138,0.240757142857143
141,0.185661412151067
143,0.229101392369813
146,0.33389600174448
147,0.0699331772187558
150,0.140410177871683
156,0.254695238095238
161,0.178090090692834
167,0.130435520239994
168,0.0885238095238095
171,0.258117741935484
175,0.265919607843137
176,0.0802201569264069
177,0.319463305322129
186,0.151602659459333
189,0.196733333333333
190,0.133762591136933
194,0.125698701298701
196,0.142090476190476
198,0.133447014341353
201,0.234145488721804
204,0.10215016025641
207,0.218633333333333
223,0.230909157509157
229,0.1401751465512
234,0.235035930735931
236,0.258597744360902
238,0.25087619047619
241,0.0844835978835979
251,0.129663117252591
252,0.403555760368664
257,0.109693750647683
271,0.326473934837093
272,0.278414935064935
273,0.216839654047732
275,0.222099142889274
278,0.211133333333333
281,0.201334920634921
283,0.240442857142857
296,0.255849206349206
299,0.166763095238095
301,0.172013429983445
306,0.184787708697726
309,0.186438596491228
312,0.312932581606848
317,0.304514652014652
318,0.260546598639456
323,0.26677619047619
327,0.34753934333796
329,0.309264245359161
332,0.241993878437292
335,0.259377152477153
341,0.320140518278018
343,0.318735584415584
344,0.272517561816714
345,0.173050400965155
348,0.250679755372837
350,0.255300709672841
351,0.33590606060606
354,0.250721428571429
355,0.297756719167357
359,0.0924071555895085
360,0.15680241315646
363,0.186564285714286
368,0.108766666666667
374,0.140559451294144
375,0.0796044390637611
378,0.195088692191574
379,0.23992380952381
388,0.156301704545455
389,0.247485714285714
395,0.14358967874231
398,0.261850858818601
402,0.107682716049383
404,0.129956636393309
409,0.156357046168721
410,0.20580820802005
413,0.194122025855016
415,0.0865184704184704
418,0.160590705128205
426,0.159691389603065
429,0.222422493734336
431,0.133279636591479
434,0.159679945790828
440,0.207009523809524
446,0.0839069597069597
447,0.202720318434122
454,0.16224160535684
457,0.395770221327968
460,0.120164715146891
462,0.195051598938696
467,0.165210622710623
469,0.273428571428572
470,0.13602619047619
477,0.1714
478,0.265139682539683
480,0.201034199134199
481,0.127478430438064
483,0.0572494774912607
484,0.261292857142857
485,0.133808057518805
487,0.144633333333333
490,0.115592997745083
492,0.0866871830434938
494,0.172061904761905
495,0.205295238095238
496,0.168109523809524
498,0.211957142857143
505,0.0914394935205939
506,0.104639542618652
507,0.136331764069264
509,0.0751250722376329
511,0.142806843652821
512,0.189020122887865
517,0.155905454545455
520,0.211170518207283
522,0.104361332640582
523,0.271443196861389
525,0.177517090156221
532,0.15810171608393
534,0.398396825396825
536,0.248633333333333
537,0.223188311688312
540,0.303657142857143
550,0.228532638414217
557,0.192557142857143
563,0.283136015325671
564,0.252406031746032
575,0.26374375
593,0.137170987438969
594,0.212684606866002
595,0.139657142857143
596,0.172210599078341
599,0.128392754613807
600,0.18040123939987
603,0.178579741833509
604,0.192285714285714
605,0.181598746867168
607,0.0620978835978836
609,0.154704761904762
611,0.211104761904762
614,0.237051226551227
615,0.0930711015433842
620,0.162057142857143
622,0.11712477164779
624,0.0972188541505443
625,0.171865413533835
626,0.429848837209302
633,0.12722380952381
636,0.353156544632941
637,0.365398941798942
638,0.19954335839599
647,0.226632034632035
648,0.219369047619048
650,0.0472917155903457
653,0.194847619047619
654,0.161554694071361
658,0.107628571428571
660,0.334995238095238
664,0.233438827838828
665,0.182079378099922
669,0.134455806182122
671,0.196709523809524
673,0.320082972582973
677,0.290180952380953
679,0.147395811818703
681,0.165490476190476
686,0.181326792390813
687,0.0635715836383515
694,0.171628571428571
696,0.198971428571429
699,0.2164
700,0.14325987509758
704,0.196019047619048
706,0.108191071428571
709,0.303739048801663
712,0.397070562770563
713,0.162649102263856
714,0.298755445587899
715,0.361027571585174
717,0.21852230429187
718,0.317806924754635
719,0.28102545269522
722,0.268759483454399
723,0.350883945253712
724,0.159167965367965
727,0.406825025320272
730,0.283170305965221
735,0.253880528691167
737,0.320672727272727
742,0.310749512987013
747,0.145690476190476
748,0.0569153138528138
749,0.166603425485639
750,0.214204761904762
753,0.244615238095238
755,0.142206004766013
756,0.112904761904762
761,0.340366666666667
765,0.211863295696285
766,0.128892712855687
767,0.187609523809524
771,0.16417619047619
772,0.193009523809524
774,0.268291341626035
776,0.0510428571428571
777,0.178208333333333
785,0.277708187134503
787,0.0977719277066208
794,0.370638095238095
796,0.11362380952381
798,0.1510989778583
803,0.183446248196248
812,0.224485714285714
814,0.249425396825397
816,0.162228571428571
818,0.118340056022409
819,0.117050811688312
825,0.205766666666667
826,0.186491083795043
827,0.256242857142857
831,0.139094047619048
850,0.232366666666667
852,0.218446825396825
854,0.259450836550836
855,0.156518535586278
863,0.334716017316017
873,0.203600865800866
880,0.191439329752869
881,0.134807359307359
891,0.200744745484401
892,0.19921855500821
893,0.17374126425218
897,0.103450706564391
898,0.111564898989899
900,0.0721269158812524
902,0.087475
904,0.117137007389163
905,0.0604975500544477
908,0.132861904761905
909,0.205540592991914
920,0.391628571428571
921,0.121368792950117
923,0.0918500525210084
929,0.162289285714286
933,0.0255067627960275
934,0.23295811965812
937,0.315854349078341
939,0.0901884143155695
940,0.0976478176594432
944,0.216303571428571
947,0.292021729611385
948,0.14880660535684
956,0.30627619047619
957,0.0759489510282796
961,0.24855601099523
964,0.0945253010399562
970,0.171571859605911
973,0.195109359605911
974,0.137532840722496
975,0.144043646145143
978,0.232901731601732
982,0.224177391060435
988,0.27138318452381
998,0.137912752679419
999,0.0723233720596672
1004,0.176309523809524
1005,0.151239462292094
1010,0.0688690476190476
1011,0.23311038961039
1013,0.0729767857142857
1015,0.341604761904762
1022,0.120127808948353
1026,0.163173491729882
1027,0.228252380952381
1030,0.302361904761905
1038,0.159684694501385
1040,0.160063492063492
1044,0.193864882667765
1048,0.300624060150376
1054,0.188066343825666
1055,0.127990331890332
1056,0.104914044644181
1058,0.124144444444444
1060,0.195028571428571
1063,0.300475628124987
1067,0.105077142857143
1068,0.421838869047619
1071,0.102703273809524
1073,0.339545095755694
1076,0.246547619047619
1078,0.231164661654135
1092,0.255373567531314
1094,0.181142857142857
1098,0.158046143527834
1102,0.172561904761905
1103,0.306314285714286
1108,0.209279395980041
1113,0.200085714285714
1118,0.349309523809524
1122,0.282104315399099
1123,0.357020408163265
1125,0.325871461095487
1126,0.318621751594461
1139,0.294458441558442
1142,0.281806094688448
1144,0.325454204636695
1147,0.270982251082251
1154,0.188845639060393
1157,0.194529630955023
1167,0.199533333333333
1168,0.154124445657435
1173,0.151966473901167
1175,0.236210533910534
1180,0.28298253968254
1183,0.104847169059011
1187,0.258216307277628
1189,0.40747498323273
1191,0.0668371660281697
1192,0.0612849953904812
1198,0.185243472981178
1199,0.136822570008191
1200,0.188477777777778
1205,0.141193922305764
1208,0.150987477954145
1210,0.103166666666667
1211,0.159871683579578
1215,0.110943430335097
1217,0.160831645959342
1220,0.195609523809524
1222,0.246882841719684
1225,0.20206746031746
1226,0.21664159640881
1231,0.301317710944027
1232,0.204080952380952
1235,0.194248412698413
1244,0.203728571428571
1249,0.3069
1250,0.172609803921569
1252,0.225483868549879
1275,0.0680219339967844
1279,0.175980952380952
1284,0.150784604148408
1288,0.10972380952381
1293,0.177169398907104
1294,0.12280199137277
1298,0.192583971095292
1299,0.0722368928599108
1307,0.127681746031746
1309,0.192312501715384
1310,0.0938407130159185
1312,0.254947619047619
1313,0.267492631765084
1324,0.2983
1326,0.233089185328914
1334,0.111516380731105
1343,0.221628571428571
1346,0.157145421245421
1354,0.215431542021197
1359,0.109771428571429
1363,0.0705142857142857
1364,0.220940476190476
1370,0.158833333333333
1371,0.082753343076361
1379,0.0497353101945003
1381,0.212385714285714
1382,0.144002411091019
1385,0.234138095238095
1386,0.105748101079057
1392,0.165178906525573
1395,0.275748187473188
1396,0.259185354896676
1398,0.13304529657477
1399,0.150139765461456
1400,0.243797762237762
1404,0.150933333333333
1407,0.207928571428571
1411,0.184238650093905
1414,0.144457142857143
1415,0.0948801899007337
1417,0.253888495992456
1421,0.226752380952381
1424,0.118753544404806
1425,0.262628571428571
1430,0.207240909090909
1431,0.279704761904762
1439,0.140512126153623
1440,0.0949687288216107
1446,0.0630053571428571
1449,0.226423047043591
1453,0.167242357253104
1454,0.152145957918051
1458,0.186889554765381
1462,0.177104761904762
1466,0.184671428571429
1468,0.0955793144572615
1474,0.173357093908497
1475,0.11802380952381
1479,0.152013095238095
1486,0.329753422910212
