"article_id","score"
1,0.213468037518038
4,0.155866810966811
7,0.103145382395382
8,0.137709668109668
9,0.259520889344574
13,0.343491630591631
17,0.261505050505051
19,0.262036363636364
20,0.102016883116883
23,0.0658603896103896
25,0.232745454545454
35,0.208211509835194
37,0.182488095238095
40,0.240976551226551
42,0.279280268853953
43,0.0802177489177489
47,0.099709595959596
49,0.0849637806637807
50,0.0349409090909091
58,0.240024496848181
63,0.0419098124098124
65,0.024591847041847
68,0.136944660894661
69,0.211787301587302
74,0.323525324675325
87,0.253619191919192
88,0.211625757575758
96,0.169831313131313
97,0.353801875901876
101,0.277530808080808
105,0.149381385281385
108,0.235257647907648
112,0.163424531024531
113,0.29252380952381
114,0.365121067821068
115,0.126251515151515
116,0.246681313131313
118,0.286254906204906
121,0.163058441558442
122,0.270860606060606
125,0.140156637806638
128,0.251590909090909
135,0.115193867243867
137,0.253039754689755
138,0.290687950937951
141,0.229949134199134
143,0.227952092352093
146,0.351101154401154
147,0.0495654401154401
150,0.142365295815296
156,0.271544011544012
161,0.184945021645022
167,0.155732034632035
168,0.106658658008658
171,0.284520490620491
175,0.276209812409813
176,0.0890810966810967
177,0.317986796536797
186,0.169267821067821
189,0.206262770562771
190,0.176042135642136
194,0.133039826839827
196,0.142119408369408
198,0.124194516594517
201,0.241221291310316
204,0.0834452836268371
207,0.225850577200577
223,0.251474242424242
229,0.144652308802309
234,0.248385858585859
236,0.277198268398268
238,0.215968759018759
241,0.127041709780734
251,0.162793578643579
252,0.381931645428124
257,0.103305411255411
271,0.375466666666667
272,0.307737518037518
273,0.236626911976912
275,0.205277705627706
278,0.242694979203803
281,0.228855964035964
283,0.263667893217893
296,0.23903253968254
299,0.175820057720058
301,0.195193506493507
306,0.184748484848485
309,0.162613997113997
312,0.310817388167388
317,0.295585930735931
318,0.278329725829726
323,0.251250577200577
327,0.377290115440115
329,0.292907792207792
332,0.243834874182135
335,0.231644227994228
341,0.355581746031746
343,0.390557647907648
344,0.313021717171717
345,0.176241414141414
348,0.244886940836941
350,0.261209956709957
351,0.371417748917749
354,0.229916738816739
355,0.308632972582973
359,0.112014935064935
360,0.199503823953824
363,0.195414141414141
368,0.121468181818182
374,0.141810461760462
375,0.0793737373737374
378,0.168412265512266
379,0.215809235209235
388,0.151713347763348
389,0.228648412698413
395,0.140803607503608
398,0.27444126984127
402,0.093524531024531
404,0.143287878787879
409,0.178058080808081
410,0.240440043290043
413,0.212934487734488
415,0.0702491341991342
418,0.132985281385281
426,0.18985873015873
429,0.233664646464646
431,0.13710682983683
434,0.17473354978355
440,0.244733044733045
446,0.0635046897546897
447,0.157599278499279
454,0.191259834609835
457,0.395376190476191
460,0.117455988455988
462,0.198321043401043
467,0.153307431457431
469,0.319066233766234
470,0.124373881673882
477,0.146857864357865
478,0.294516594516595
480,0.207076911976912
481,0.135791847041847
483,0.0688248917748918
484,0.259586507936508
485,0.15618924963925
487,0.128666666666667
490,0.119229365079365
492,0.0815362914862915
494,0.174015223665224
495,0.232114622044622
496,0.169794588744589
498,0.221739971139971
505,0.0691088744588745
506,0.11634797979798
507,0.138842135642136
509,0.0598624098124098
511,0.126441558441558
512,0.199433189033189
517,0.139066378066378
520,0.223964862914863
522,0.111415223665224
523,0.246347474747475
525,0.196608080808081
532,0.167408225108225
534,0.388712811343246
536,0.295822222222222
537,0.213005627705628
540,0.270866883116883
550,0.204832467532468
557,0.197391341991342
563,0.26330670995671
564,0.278539682539683
575,0.288496392496392
593,0.107063059163059
594,0.222542352092352
595,0.138021717171717
596,0.173393632372356
599,0.139379797979798
600,0.209057864357864
603,0.151020111448835
604,0.133377417027417
605,0.160215151515152
607,0.081517106606131
609,0.166723737373737
611,0.255884415584415
614,0.191636219336219
615,0.0577066378066378
620,0.220023665223665
622,0.112815873015873
624,0.125967316017316
625,0.185860606060606
626,0.472203246753247
633,0.118405129694154
636,0.339621338000061
637,0.385140981240981
638,0.177492864181889
647,0.233279877168902
648,0.20231270545173
650,0.0539632756132756
653,0.195606782106782
654,0.16151539016539
658,0.107907864357864
660,0.360986435786436
664,0.246881673881674
665,0.174784776334776
669,0.137470346320346
671,0.209661038961039
673,0.347309090909091
677,0.309959235209235
679,0.170701948051948
681,0.178911688311688
686,0.184609235209235
687,0.055953823953824
694,0.172140187590188
696,0.215348556998557
699,0.207483982683983
