"article_id","score"
1,0.0523188914454713
4,0.031494545201248
7,0.0399109258912928
8,0.046184103328199
9,0.0957146559269717
13,0.180166467895757
17,0.0635042346634624
19,0.0898687555861783
20,0.0325732777868269
23,0.0359414263345401
25,0.0442032064465255
35,0.0490459998129725
37,0.0461134855898425
40,0.0677250339961204
42,0.116025205203138
43,0.0298517773216129
47,0.0339025190231147
49,0.0392238726269298
50,0.0364767379154658
58,0.0831720374949329
63,0.0385105202636954
65,0.0295130544370959
68,0.0274838330814468
69,0.0313356468378876
74,0.0831955386380518
87,0.0802806111867996
88,0.0400671783708924
96,0.0468306554290434
97,0.179654537773922
101,0.219656406589365
105,0.0487273068146556
108,0.108481263281072
112,0.047239509695634
113,0.40110749090575
114,0.287176857467024
115,0.0361336779820233
116,0.160572921919707
118,0.262401815275843
121,0.0369553660449253
122,0.0627226874283018
125,0.0279889293698805
128,0.058809832993055
135,0.037103423973198
137,0.176876503083397
138,0.178067584156272
141,0.0602400463984602
143,0.0783631806015588
146,0.184375895252754
147,0.0287000440929016
150,0.034615028508745
156,0.0931938852138415
161,0.057737799002168
167,0.0317828421571757
168,0.0374113244135208
171,0.0626671185897387
175,0.0513347581968999
176,0.0279359605506726
177,0.215291175571728
186,0.0796030455726128
189,0.122774586886929
190,0.0454738652060814
194,0.0360052704862658
196,0.0441954681574654
198,0.0390146300553336
201,0.0368223441616564
204,0.031845271716046
207,0.167085533893211
223,0.0667499797651033
229,0.0469956398432725
234,0.100686313837433
236,0.100935618037028
238,0.0546494858825244
241,0.0333442422785614
251,0.0700135699974715
252,0.207193124957362
257,0.0366374424448669
271,0.177713824347058
272,0.0879799480485806
273,0.0457660363368819
275,0.0351628566017719
278,0.0636067585109878
281,0.114451717209157
283,0.104348982909801
296,0.0388246414725734
299,0.0439527753275905
301,0.0613344582814618
306,0.0334648579079362
309,0.0409728495921434
312,0.236960758831304
317,0.165474936424171
318,0.180418703722329
323,0.260374063030564
327,0.513849418626313
329,0.631062206849466
332,0.0720624005999236
335,0.11270697587472
341,0.168693243992514
343,0.742725228285481
