"article_id","score"
1,0.01332290956526
4,0.000760833503981922
7,0.000249950528595568
8,0.00157069501774968
9,0.0419696193757581
13,0.482505897530875
17,0.015748767263333
19,0.0238113032139908
20,0.00032408056248655
23,9.40449058019011e-05
25,0.00463965836990827
35,0.0203143689943957
37,0.00309038359870695
40,0.0280937991302801
42,0.0345898693792843
43,0.000161474528206251
47,0.000141471284099589
49,0.000159780075379598
50,3.3614357851427e-05
58,0.041023102592527
63,4.23267656195289e-05
65,2.70778032654048e-05
68,0.000381235539510475
69,0.0176026532231847
74,0.0777131455128668
87,0.0227523482723604
88,0.0144658509723485
96,0.00143180113770036
97,0.259005289626152
101,0.0538551024588081
105,0.000786733870891565
108,0.0112393975359431
112,0.000254265703059421
113,0.130601570170027
114,0.543759296252357
115,0.0008543602226286
116,0.0256266249399485
118,0.0962310921593439
121,0.000814445512130065
122,0.0242899701555921
125,0.000928319127118703
128,0.0219443854593774
135,0.000667792700742198
137,0.022882041515178
138,0.172823112887395
141,0.00523057884781066
143,0.0241907160087078
146,0.135040817546787
147,9.56926346806296e-05
150,0.000592347248241229
156,0.0674562011412983
161,0.00215002171468516
167,0.00162638597947682
168,0.000320025907631577
171,0.020605694811062
175,0.0560887183587965
176,0.000274063563446461
177,0.144503266368761
186,0.00163913914470427
189,0.0134849193508836
190,0.000692903991998236
194,0.000132319026407071
196,0.000471369448495229
198,0.00131121536210484
201,0.0119497076110911
204,0.000163419247678397
207,0.0137855990131182
223,0.00971097953013879
229,0.000541790727449858
234,0.0037922637013833
236,0.0465285629381828
238,0.00691990451982663
241,0.00023062554303117
251,0.00101811072121082
252,0.425588892951795
257,0.000105191888914562
271,0.366996392018982
272,0.221833291328401
273,0.00340701332864819
275,0.00518462666098299
278,0.00816343283681924
281,0.0105419107839011
283,0.019453508910268
296,0.0061055584394128
299,0.00118530427720339
301,0.00216651031636734
306,0.00327072578481664
309,0.00527938722338652
312,0.0344906778677915
317,0.144645433889888
318,0.0126866682047437
323,0.0163133496615495
327,0.374028469615372
329,0.0680778442837529
332,0.00554484951568043
335,0.036468896194413
341,0.0702210108381008
343,0.528591832012457
344,0.0403673430365842
345,0.00290136035100102
348,0.00891867477312223
350,0.0797218278417024
351,0.319941402405571
354,0.00448869054919775
355,0.0817526131886546
359,0.000257418625412767
360,0.000884941185727381
363,0.0033183881675931
368,0.000254454474940307
374,0.00060498375137244
375,8.9751438312829e-05
378,0.00319651928951521
379,0.0360627884542424
388,0.00136228887422796
389,0.0476722770930208
395,0.000886395829109618
398,0.0417846575852575
402,8.84522832225077e-05
404,0.00121150275486097
409,0.000742081533555046
410,0.00924291666868183
413,0.00299077021800512
415,3.97766134766394e-05
418,0.00157515999184488
426,0.00107436911971718
429,0.0116900256033644
431,0.000467094550761547
434,0.00206135971872771
440,0.0123453171110118
446,3.83063525952369e-05
447,0.00179232617475638
454,0.003823884760787
457,0.485900709366605
460,0.000183493614614615
462,0.00219627370251773
467,0.00187543274682317
469,0.202094750987601
470,0.000602389478016597
477,0.00097112924135336
478,0.0416934851898088
480,0.00520932104165496
481,0.000584294503910396
483,3.19477948024718e-05
484,0.0265900041003186
485,0.000657053639625786
487,0.000508791976762168
490,0.000229301621349612
492,0.000210148415343806
494,0.00255353223041033
495,0.00676295406192413
496,0.00441259855936562
498,0.00680548954965212
505,0.000129599290014532
506,0.000394313513826058
507,0.00128322645153145
509,0.00012583112724067
511,0.000517815073958616
512,0.00206741189866647
517,0.000775403437667683
520,0.00643033982923496
522,0.000605722935082072
523,0.0308636327712792
525,0.00369203719667044
532,0.000673666199507038
534,0.260865446503514
536,0.00680298902211487
537,0.00564373725721725
540,0.0373902206325348
550,0.00447313903898994
557,0.00272295647238922
563,0.0133658980272424
564,0.0394721907899385
575,0.00882260178910362
593,0.000351763787123593
594,0.00972530115121608
595,0.00102696001567142
596,0.00487662624579643
599,0.000548687680863192
600,0.0182433896592474
603,0.000911272963165722
604,0.00422933193875956
605,0.00094129509617986
607,6.853376894958e-05
609,0.000853194129230195
611,0.00484152573015111
614,0.00227438097061679
615,0.000100748507350592
620,0.00137546845689136
622,0.000228972774110223
624,0.000208114134986921
625,0.00190387455080652
626,0.937980794920669
633,0.000406681410791282
636,0.0653509534783961
637,0.633123549549656
638,0.00355966640283694
647,0.00301562747124353
648,0.0115628085651326
650,0.000190047324066922
653,0.00412314499986841
654,0.000741982569924587
658,0.000571755594475756
660,0.162200678635219
664,0.00857898127563922
665,0.00232456983066102
669,0.00134375098749873
671,0.00807304276551529
673,0.114592684488976
677,0.0132560481363028
679,0.00160490563280432
681,0.00126961272972373
686,0.00221238782611461
687,5.63646370917583e-05
694,0.00164976508712186
696,0.00195124547395
699,0.00151844349089743
700,0.0012463600690872
704,0.00459974540585805
706,0.000579317543303645
709,0.0752361825025134
712,0.312266791401509
713,0.00176980144891976
714,0.0373631987151255
715,0.102889534981069
717,0.0130284791120565
718,0.0853651212738329
719,0.0708198024774769
722,0.0615132613615921
723,0.28245717513163
724,0.00105931870459352
727,0.632373306643566
730,0.0230944635866772
735,0.0348839864967889
737,0.124961011664631
742,0.0288024368479272
747,0.00149831817277899
748,8.10883394712651e-05
749,0.000341891451161359
750,0.00162792556442052
753,0.0544839279765788
755,0.000991990290704427
756,0.000177570417881455
761,0.132952834768932
765,0.0044667443567943
766,0.000418924490349984
767,0.00111855277964775
771,0.00156828713675559
772,0.00623857340298281
774,0.0317519657754634
776,5.71150047736396e-05
777,0.00691967939692942
785,0.0576097307082891
787,0.000740949509972684
794,0.650620178603094
796,0.00027003361578784
798,0.000754045347336094
803,0.00454590500633242
812,0.0236610753851866
814,0.0196798808973747
816,0.00387294953720057
818,0.000285968037997415
819,0.000515523913127514
825,0.00205745522334808
826,0.00878631648721896
827,0.00136102776463929
831,0.00314408887599347
850,0.0086677088538794
852,0.00365067492626949
854,0.0158500025178297
855,0.00494485950474309
863,0.421896134026851
873,0.00498226419445509
880,0.00075222216813395
881,0.000569369242591547
891,0.00380532460568477
892,0.0120250834444191
893,0.00590739717875088
897,0.000820017552201679
898,0.000313592809191331
900,5.08318848810915e-05
902,0.000197513316418867
904,0.000195299322825613
905,5.25406881161699e-05
908,0.000123595279599435
909,0.00484824865811891
920,0.31723836376197
921,0.000741068933229583
923,0.000162681685983583
929,0.00128583135625935
933,1.97804652091983e-05
934,0.0150735887502037
937,0.152011022702906
939,0.000143563644924235
940,0.00020818456723105
944,0.0080348432636495
947,0.0340413356667349
948,0.00357785186021234
956,0.223006370729693
957,0.000114667113106982
961,0.00811104360790322
964,0.000458857092382457
970,0.00341707030789601
973,0.0012590600399013
974,0.000900814320793003
975,0.000536602685192769
978,0.00882360795767125
982,0.00885062132153925
988,0.00593911524943676
998,0.000335411133841857
999,0.000119705944260711
1004,0.00223675890257493
1005,0.00246907476307323
1010,8.18457496219589e-05
1011,0.00546258889375287
1013,6.38252475956429e-05
1015,0.161847628010772
1022,0.000135298353646784
1026,0.000854216757154855
1027,0.00912551428181656
1030,0.113753083768353
1038,0.00148755495954432
1040,0.00101127061289433
1044,0.0036281835802063
1048,0.0297315024384484
1054,0.00270628536031518
1055,0.000205560537099154
1056,0.000218073425280179
1058,0.000509578383906394
1060,0.00330097342075687
1063,0.113840857429759
1067,0.000205873689417358
1068,0.926613788322058
1071,9.74085010269732e-05
1073,0.285945446080061
1076,0.0352832080262017
1078,0.00817448091306331
1092,0.058510010471405
1094,0.00155858253540277
1098,0.00146479020076236
1102,0.00271652941654594
1103,0.0322661922336524
1108,0.00239264942346527
1113,0.00253324592225905
1118,0.149870836872848
1122,0.113492922464501
1123,0.0939731943209482
1125,0.177599419520036
1126,0.41538572748855
1139,0.0690131888397973
1142,0.0963747159491556
1144,0.211907521280762
1147,0.0460549495172133
1154,0.00335272182387254
1157,0.00579887294031708
1167,0.00634181748902912
1168,0.000809858050799945
1173,0.00349290108041079
1175,0.00163230576780845
1180,0.0336222871622859
1183,0.000297431757550419
1187,0.00858812660890831
1189,0.367141963001491
1191,9.08726941338166e-05
1192,6.29650630668104e-05
1198,0.00136857716988025
1199,0.000607727147578747
1200,0.0015335476861848
1205,0.000888731203665546
1208,0.00075047299076688
1210,0.000398284318951709
1211,0.000368410156853451
1215,0.000171780412502807
1217,0.00242649993327058
1220,0.000792401791623295
1222,0.0160002935627285
1225,0.00595877715961277
1226,0.00288335153688726
1231,0.0246286242379601
1232,0.00246055390026671
1235,0.00140666180241631
1244,0.00402377895406254
1249,0.0918908027837099
1250,0.00370691738270456
1252,0.0109514144839549
1275,0.000167300760140468
1279,0.00889050893696467
1284,0.000631176248123592
1288,0.000534559295606451
1293,0.0023868933429899
1294,0.000425263598402264
1298,0.007647261273659
1299,8.71279213223396e-05
1307,0.000223671979416431
1309,0.000919096567689269
1310,0.000425496682202781
1312,0.0297572273748782
1313,0.0607288146787936
1324,0.0199055128276609
1326,0.00463185274865346
1334,0.000281542521792763
1343,0.0129565681765732
1346,0.00111545079430046
1354,0.00529325475736251
1359,0.000368342156963009
1363,6.12319319805942e-05
1364,0.00447706925556944
1370,0.00107896057200021
1371,0.00020869431166507
1379,2.99221890204233e-05
1381,0.00876142559914919
1382,0.00127810638129008
1385,0.0100421509293331
1386,0.000452467200930498
1392,0.00167941130028469
1395,0.0328523378732204
1396,0.0150882761249857
1398,0.000773187303714553
1399,0.000768384988120535
1400,0.0779709021120054
1404,0.00202645003768998
1407,0.00160646855728325
1411,0.00430668434436343
1414,0.000814764293354003
1415,0.000489644328336621
