"article_id","score"
1,0.106066048145294
4,0.0583589673042297
7,0.0804930925369263
8,0.0942425131797791
9,0.164734363555908
13,0.230583488941193
17,0.124599993228912
19,0.158473074436188
20,0.0614950060844421
23,0.0706785917282104
25,0.0901041030883789
35,0.0999326109886169
37,0.094097912311554
40,0.130807340145111
42,0.184127330780029
43,0.053377628326416
47,0.0652241110801697
49,0.0788634419441223
50,0.0720612406730652
58,0.150832235813141
63,0.0771421790122986
65,0.0523175597190857
68,0.0457084774971008
69,0.0578882694244385
74,0.150860011577606
87,0.147359132766724
88,0.0808599591255188
96,0.0955567359924316
97,0.230270743370056
101,0.252896666526794
105,0.09931480884552
108,0.177301526069641
112,0.0963789224624634
113,0.331028044223785
114,0.285213530063629
115,0.0711774230003357
116,0.218077003955841
118,0.274001777172089
121,0.0732810497283936
122,0.123408615589142
125,0.0473967790603638
128,0.117227077484131
135,0.0736553072929382
137,0.228561341762543
138,0.229296803474426
141,0.119529962539673
143,0.144992470741272
146,0.23312920331955
147,0.0497242212295532
150,0.0671653151512146
156,0.162077784538269
161,0.115466237068176
167,0.0592071413993835
168,0.0744290351867676
171,0.123323380947113
175,0.104260861873627
176,0.0472211241722107
177,0.250584542751312
186,0.146528780460358
189,0.189914703369141
190,0.0927785038948059
194,0.0708445310592651
196,0.0900875926017761
198,0.0783616900444031
201,0.0729435682296753
204,0.0593898296356201
207,0.222362637519836
223,0.129405975341797
229,0.0958893299102783
234,0.169795632362366
236,0.170043528079987
238,0.110216319561005
241,0.0636754035949707
251,0.134024381637573
252,0.246203303337097
257,0.0724725127220154
271,0.229078769683838
272,0.156371593475342
273,0.0933833718299866
275,0.0686318278312683
278,0.124755263328552
281,0.182736277580261
283,0.173384130001068
296,0.0779038667678833
299,0.0895683765411377
301,0.121257841587067
306,0.0640121102333069
309,0.082959771156311
312,0.261752963066101
317,0.221315443515778
318,0.230737328529358
323,0.273055076599121
327,0.372153878211975
329,0.415542125701904
332,0.136822998523712
335,0.181174218654633
341,0.223399937152863
343,0.462719738483429
344,0.21132493019104
345,0.18823504447937
348,0.272808074951172
350,0.221541881561279
351,0.340959370136261
354,0.245512008666992
355,0.299544095993042
359,0.100348293781281
360,0.122065007686615
363,0.0965571999549866
368,0.0821578502655029
374,0.124275743961334
375,0.083486020565033
378,0.157683193683624
379,0.238022923469543
388,0.0918855667114258
389,0.187377154827118
395,0.116864621639252
398,0.110097587108612
402,0.048895001411438
404,0.155950486660004
409,0.106330454349518
410,0.214617788791656
413,0.131999850273132
415,0.0512306094169617
